V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,class
0.015625,0.0,0.007812,0.019531,0.0,0.0,0.013672,0.003906,0.004883,0.014648,0.06640599999999999,0.0,0.0,0.019531,0.0,0.0,0.0,0.0,0.027344,0.024413999999999998,0.0,0.060547000000000004,0.000977,0.0,0.012695,0.021484,0.052734,0.0,0.030273,0.001953,0.043945,0.018555000000000002,0.0,0.0,0.006836,0.0,0.0,0.008789,0.041992,0.014648,0.067383,0.0,0.083008,0.051758000000000005,0.000977,0.000977,0.033202999999999996,0.0,0.009766,0.029297000000000004,0.021484,0.00293,0.013672,0.054688,0.0,0.0058590000000000005,0.0,0.001953,0.03125,0.0,0.0,0.019531,0.0,0.039062,97
0.03418,0.0,0.004883,0.0058590000000000005,0.00293,0.0,0.019531,0.0,0.0,0.024413999999999998,0.03125,0.00293,0.022461000000000002,0.00293,0.0,0.006836,0.0,0.0058590000000000005,0.050781,0.0,0.044922000000000004,0.012695,0.0,0.004883,0.015625,0.046875,0.035156,0.018555000000000002,0.000977,0.015625,0.004883,0.024413999999999998,0.001953,0.046875,0.020508000000000002,0.023438,0.013672,0.018555000000000002,0.027344,0.014648,0.00293,0.040039,0.0058590000000000005,0.081055,0.000977,0.020508000000000002,0.004883,0.006836,0.007812,0.003906,0.009766,0.006836,0.003906,0.035156,0.045898,0.00293,0.0,0.0058590000000000005,0.0058590000000000005,0.0,0.037108999999999996,0.033202999999999996,0.00293,0.029297000000000004,67
0.020508000000000002,0.004883,0.010742,0.017578,0.003906,0.0,0.010742,0.011719,0.007812,0.013672,0.041016000000000004,0.0,0.004883,0.020508000000000002,0.0,0.0,0.0,0.0,0.008789,0.026367,0.0,0.10059,0.003906,0.0,0.006836,0.008789,0.033202999999999996,0.004883,0.042969,0.003906,0.019531,0.036133,0.007812,0.012695,0.007812,0.0,0.003906,0.013672,0.041016000000000004,0.0058590000000000005,0.010742,0.0058590000000000005,0.049805,0.027344,0.000977,0.010742,0.038086,0.000977,0.020508000000000002,0.06543,0.055664,0.001953,0.018555000000000002,0.014648,0.0,0.020508000000000002,0.00293,0.009766,0.026367,0.0,0.0,0.009766,0.011719,0.041016000000000004,9
0.044922000000000004,0.011719,0.001953,0.048827999999999996,0.0058590000000000005,0.0,0.053711,0.00293,0.004883,0.012695,0.021484,0.0,0.0,0.0,0.0,0.0,0.035156,0.0,0.021484,0.008789,0.0,0.0,0.001953,0.012695,0.050781,0.014648,0.064453,0.000977,0.011719,0.0,0.013672,0.0,0.00293,0.025391,0.00293,0.0,0.001953,0.050781,0.078125,0.042969,0.0058590000000000005,0.0,0.070312,0.018555000000000002,0.00293,0.017578,0.021484,0.001953,0.0,0.001953,0.000977,0.0,0.03125,0.006836,0.004883,0.0,0.039062,0.008789,0.029297000000000004,0.0,0.0,0.013672,0.0,0.07421900000000001,26
0.0058590000000000005,0.0,0.0,0.0,0.13965,0.0,0.014648,0.029297000000000004,0.0,0.0,0.0,0.30371,0.0,0.0,0.0,0.0,0.0,0.000977,0.006836,0.001953,0.0,0.0,0.022461000000000002,0.000977,0.0058590000000000005,0.015625,0.0,0.022461000000000002,0.0,0.0,0.027344,0.0,0.0,0.0,0.0,0.0,0.0,0.044922000000000004,0.0,0.0,0.0,0.0,0.000977,0.0,0.048827999999999996,0.06347699999999999,0.009766,0.028319999999999998,0.0,0.0,0.0,0.0,0.001953,0.018555000000000002,0.00293,0.0,0.17285,0.0,0.0,0.0,0.0,0.0,0.0,0.009766,57
0.0,0.000977,0.000977,0.008789,0.000977,0.0,0.001953,0.0058590000000000005,0.00293,0.003906,0.08203099999999999,0.0,0.0,0.013672,0.025391,0.007812,0.0,0.000977,0.025391,0.006836,0.0,0.09375,0.001953,0.012695,0.001953,0.068359,0.0,0.0,0.039062,0.0,0.035156,0.038086,0.001953,0.000977,0.000977,0.000977,0.010742,0.0,0.00293,0.009766,0.0,0.009766,0.004883,0.0,0.001953,0.001953,0.009766,0.0,0.011719,0.053711,0.10156,0.008789,0.026367,0.041016000000000004,0.0,0.046875,0.0,0.03418,0.03418,0.001953,0.0,0.09375,0.006836,0.00293,9
0.0,0.011719,0.0,0.001953,0.0,0.039062,0.0,0.000977,0.029297000000000004,0.0,0.023438,0.0,0.012695,0.003906,0.055664,0.0,0.020508000000000002,0.000977,0.033202999999999996,0.001953,0.0,0.0,0.013672,0.032227,0.0,0.16699,0.0,0.0,0.067383,0.0,0.10742,0.0,0.004883,0.0,0.0,0.0,0.044922000000000004,0.0,0.00293,0.000977,0.0,0.000977,0.001953,0.0,0.000977,0.0,0.0058590000000000005,0.0,0.028319999999999998,0.001953,0.0,0.0,0.032227,0.06543,0.0,0.0,0.0,0.032227,0.018555000000000002,0.006836,0.0,0.12305,0.004883,0.0,62
0.07714800000000001,0.010742,0.004883,0.0058590000000000005,0.015625,0.0,0.014648,0.008789,0.0,0.000977,0.018555000000000002,0.0,0.0,0.0,0.0,0.0,0.010742,0.003906,0.000977,0.020508000000000002,0.0,0.0,0.00293,0.009766,0.007812,0.0,0.009766,0.006836,0.014648,0.00293,0.024413999999999998,0.0,0.0,0.20703000000000002,0.006836,0.0,0.0,0.13280999999999998,0.013672,0.006836,0.0,0.0,0.021484,0.018555000000000002,0.0,0.091797,0.020508000000000002,0.001953,0.000977,0.015625,0.000977,0.0,0.011719,0.003906,0.039062,0.0,0.021484,0.006836,0.016602000000000002,0.0,0.0,0.012695,0.0,0.076172,26
0.000977,0.003906,0.064453,0.00293,0.037108999999999996,0.0,0.001953,0.033202999999999996,0.008789,0.0,0.021484,0.019531,0.006836,0.026367,0.0,0.00293,0.0,0.045898,0.001953,0.041992,0.0,0.025391,0.000977,0.001953,0.0,0.0058590000000000005,0.0,0.084961,0.011719,0.043945,0.00293,0.07910199999999999,0.0,0.00293,0.052734,0.000977,0.000977,0.024413999999999998,0.001953,0.0,0.0,0.0,0.014648,0.00293,0.006836,0.033202999999999996,0.015625,0.037108999999999996,0.032227,0.043945,0.003906,0.08203099999999999,0.0,0.00293,0.001953,0.001953,0.006836,0.003906,0.022461000000000002,0.0,0.0,0.007812,0.000977,0.017578,82
0.000977,0.024413999999999998,0.029297000000000004,0.0,0.15039,0.009766,0.0,0.073242,0.00293,0.0,0.0,0.010742,0.004883,0.0,0.0,0.0,0.06347699999999999,0.037108999999999996,0.0,0.03418,0.0,0.0,0.003906,0.0,0.0,0.0,0.0,0.06347699999999999,0.0,0.026367,0.0,0.0,0.0,0.076172,0.03418,0.0,0.0,0.071289,0.0,0.0,0.0,0.0,0.0,0.000977,0.008789,0.078125,0.000977,0.048827999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.095703,0.0,0.043945,0.0,0.001953,0.0,0.0,0.0,0.0,0.003906,34
0.0,0.00293,0.0,0.020508000000000002,0.0,0.013672,0.0,0.0,0.001953,0.026367,0.00293,0.0,0.045898,0.003906,0.0,0.06640599999999999,0.0,0.000977,0.010742,0.000977,0.001953,0.0058590000000000005,0.000977,0.060547000000000004,0.022461000000000002,0.0058590000000000005,0.001953,0.0,0.003906,0.016602000000000002,0.003906,0.001953,0.31543000000000004,0.0,0.004883,0.0,0.06347699999999999,0.0,0.0058590000000000005,0.010742,0.11133,0.055664,0.004883,0.00293,0.0,0.0,0.0,0.0,0.011719,0.000977,0.000977,0.007812,0.012695,0.000977,0.0,0.0,0.0,0.015625,0.004883,0.0,0.0,0.004883,0.040039,0.000977,91
0.012695,0.039062,0.007812,0.000977,0.071289,0.0,0.008789,0.052734,0.000977,0.001953,0.0,0.16602,0.0,0.000977,0.0,0.0,0.03125,0.022461000000000002,0.0,0.029297000000000004,0.0,0.0,0.000977,0.0,0.0,0.0,0.035156,0.004883,0.0,0.003906,0.0,0.0,0.0,0.036133,0.0058590000000000005,0.0,0.0,0.017578,0.011719,0.0,0.001953,0.0,0.016602000000000002,0.064453,0.013672,0.042969,0.0058590000000000005,0.06347699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.19043,0.0,0.024413999999999998,0.0,0.001953,0.0,0.0,0.0,0.0,0.011719,35
0.0,0.0,0.008789,0.015625,0.081055,0.0,0.020508000000000002,0.023438,0.00293,0.0,0.05859400000000001,0.019531,0.00293,0.008789,0.0,0.018555000000000002,0.0,0.0,0.03125,0.007812,0.0,0.018555000000000002,0.00293,0.0,0.0,0.018555000000000002,0.011719,0.003906,0.033202999999999996,0.009766,0.036133,0.004883,0.0,0.028319999999999998,0.008789,0.0,0.0,0.038086,0.011719,0.004883,0.0,0.008789,0.012695,0.037108999999999996,0.00293,0.027344,0.038086,0.043945,0.010742,0.026367,0.023438,0.027344,0.004883,0.067383,0.07714800000000001,0.0,0.004883,0.000977,0.017578,0.0,0.0,0.029297000000000004,0.006836,0.000977,11
0.021484,0.001953,0.0,0.0,0.007812,0.010742,0.004883,0.006836,0.017578,0.001953,0.0,0.0,0.004883,0.023438,0.0,0.0,0.000977,0.0,0.009766,0.004883,0.0,0.0,0.0058590000000000005,0.0,0.00293,0.0,0.14063,0.0,0.016602000000000002,0.013672,0.017578,0.0,0.0,0.028319999999999998,0.008789,0.0,0.0,0.009766,0.018555000000000002,0.001953,0.030273,0.0,0.013672,0.41211000000000003,0.000977,0.000977,0.012695,0.0,0.00293,0.0,0.0,0.0,0.0,0.00293,0.11523,0.0,0.0,0.0,0.010742,0.0,0.0,0.0,0.001953,0.013672,27
0.0,0.0,0.0,0.0058590000000000005,0.0,0.0,0.000977,0.0,0.0,0.0,0.053711,0.0,0.00293,0.0058590000000000005,0.09765599999999999,0.016602000000000002,0.0,0.0,0.001953,0.001953,0.0,0.024413999999999998,0.0,0.0,0.0,0.010742,0.0,0.0,0.008789,0.003906,0.001953,0.03418,0.001953,0.0,0.000977,0.0,0.000977,0.0,0.000977,0.00293,0.0,0.008789,0.000977,0.0,0.0,0.0,0.004883,0.0,0.019531,0.0058590000000000005,0.39063000000000003,0.015625,0.014648,0.001953,0.0,0.19238,0.000977,0.025391,0.000977,0.004883,0.0,0.025391,0.007812,0.0,8
0.051758000000000005,0.000977,0.018555000000000002,0.009766,0.000977,0.0,0.020508000000000002,0.00293,0.0,0.047852,0.023438,0.001953,0.021484,0.001953,0.0,0.0058590000000000005,0.0,0.0058590000000000005,0.047852,0.0058590000000000005,0.043945,0.009766,0.000977,0.00293,0.016602000000000002,0.037108999999999996,0.020508000000000002,0.009766,0.003906,0.018555000000000002,0.001953,0.016602000000000002,0.006836,0.040039,0.025391,0.015625,0.004883,0.013672,0.026367,0.025391,0.011719,0.045898,0.0058590000000000005,0.051758000000000005,0.0,0.011719,0.003906,0.021484,0.00293,0.011719,0.012695,0.001953,0.004883,0.018555000000000002,0.067383,0.00293,0.0,0.0,0.0058590000000000005,0.0,0.037108999999999996,0.046875,0.003906,0.022461000000000002,67
0.036133,0.007812,0.000977,0.006836,0.019531,0.0,0.045898,0.003906,0.027344,0.018555000000000002,0.0,0.000977,0.0,0.00293,0.0,0.0,0.015625,0.0,0.070312,0.004883,0.0,0.0,0.011719,0.004883,0.001953,0.001953,0.11523,0.0,0.011719,0.0,0.033202999999999996,0.0,0.0,0.050781,0.001953,0.0,0.0,0.011719,0.057616999999999995,0.076172,0.007812,0.0,0.017578,0.12793,0.001953,0.010742,0.007812,0.012695,0.003906,0.001953,0.0,0.0,0.001953,0.046875,0.076172,0.0,0.0058590000000000005,0.0,0.017578,0.0,0.0,0.0,0.0,0.018555000000000002,3
0.076172,0.014648,0.010742,0.014648,0.004883,0.03125,0.016602000000000002,0.011719,0.006836,0.053711,0.001953,0.0,0.008789,0.0,0.0,0.0,0.019531,0.0,0.028319999999999998,0.018555000000000002,0.0,0.00293,0.0058590000000000005,0.012695,0.023438,0.009766,0.09668,0.011719,0.004883,0.023438,0.009766,0.0,0.001953,0.038086,0.017578,0.0,0.001953,0.036133,0.05859400000000001,0.050781,0.007812,0.0,0.019531,0.050781,0.004883,0.03418,0.008789,0.000977,0.000977,0.00293,0.0,0.0,0.007812,0.009766,0.006836,0.0,0.016602000000000002,0.008789,0.010742,0.0,0.0,0.001953,0.000977,0.081055,31
0.009766,0.006836,0.001953,0.044922000000000004,0.0,0.010742,0.016602000000000002,0.0,0.046875,0.040039,0.007812,0.0,0.0,0.011719,0.0,0.0,0.006836,0.0,0.060547000000000004,0.00293,0.0,0.0,0.003906,0.0,0.012695,0.038086,0.072266,0.0058590000000000005,0.015625,0.000977,0.054688,0.0,0.000977,0.001953,0.0058590000000000005,0.0,0.001953,0.00293,0.042969,0.032227,0.06640599999999999,0.0,0.047852,0.055664,0.000977,0.006836,0.014648,0.000977,0.014648,0.004883,0.0,0.0,0.020508000000000002,0.087891,0.000977,0.0,0.000977,0.000977,0.027344,0.0,0.0,0.028319999999999998,0.000977,0.05859400000000001,3
0.007812,0.025391,0.012695,0.004883,0.041016000000000004,0.043945,0.0058590000000000005,0.039062,0.015625,0.001953,0.0,0.0,0.027344,0.001953,0.0,0.0,0.016602000000000002,0.013672,0.010742,0.014648,0.0,0.0,0.039062,0.007812,0.010742,0.0,0.026367,0.0058590000000000005,0.001953,0.03418,0.00293,0.0,0.0,0.042969,0.020508000000000002,0.0,0.0,0.07910199999999999,0.015625,0.0058590000000000005,0.000977,0.000977,0.026367,0.071289,0.11035,0.044922000000000004,0.024413999999999998,0.004883,0.009766,0.0,0.0,0.0,0.001953,0.003906,0.025391,0.0,0.055664,0.0,0.007812,0.0,0.0,0.0,0.021484,0.013672,53
0.021484,0.006836,0.011719,0.011719,0.019531,0.001953,0.011719,0.016602000000000002,0.004883,0.022461000000000002,0.0,0.0,0.026367,0.0058590000000000005,0.0,0.039062,0.014648,0.001953,0.004883,0.012695,0.030273,0.000977,0.038086,0.0,0.0058590000000000005,0.013672,0.032227,0.014648,0.025391,0.016602000000000002,0.055664,0.0,0.003906,0.040039,0.021484,0.000977,0.00293,0.015625,0.028319999999999998,0.014648,0.011719,0.036133,0.030273,0.067383,0.021484,0.022461000000000002,0.03418,0.010742,0.008789,0.011719,0.0,0.014648,0.004883,0.023438,0.046875,0.0,0.003906,0.0,0.0058590000000000005,0.0,0.0,0.003906,0.018555000000000002,0.027344,89
0.024413999999999998,0.028319999999999998,0.0,0.030273,0.0,0.0,0.028319999999999998,0.0,0.011719,0.054688,0.008789,0.0,0.000977,0.0,0.0,0.0,0.020508000000000002,0.014648,0.021484,0.000977,0.0,0.0058590000000000005,0.033202999999999996,0.00293,0.081055,0.000977,0.067383,0.019531,0.046875,0.001953,0.025391,0.0,0.001953,0.011719,0.00293,0.0,0.0,0.012695,0.060547000000000004,0.023438,0.019531,0.0,0.014648,0.025391,0.03418,0.007812,0.012695,0.0,0.017578,0.025391,0.0,0.0,0.030273,0.011719,0.0,0.0,0.021484,0.021484,0.030273,0.0,0.0,0.006836,0.0,0.07714800000000001,81
0.0,0.018555000000000002,0.000977,0.013672,0.0,0.009766,0.003906,0.0,0.0058590000000000005,0.0,0.036133,0.0,0.030273,0.015625,0.0,0.0,0.008789,0.033202999999999996,0.05859400000000001,0.003906,0.0,0.004883,0.046875,0.10645,0.040039,0.012695,0.0,0.0,0.033202999999999996,0.019531,0.033202999999999996,0.004883,0.000977,0.0,0.004883,0.0,0.000977,0.0,0.001953,0.028319999999999998,0.0,0.006836,0.000977,0.0,0.033202999999999996,0.0,0.032227,0.0,0.028319999999999998,0.013672,0.007812,0.030273,0.032227,0.07714800000000001,0.0,0.0,0.0058590000000000005,0.044922000000000004,0.056641,0.0,0.0,0.010742,0.039062,0.001953,99
0.053711,0.0,0.000977,0.0,0.047852,0.0,0.000977,0.000977,0.0,0.0,0.0,0.12598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.00293,0.0,0.0,0.0,0.006836,0.004883,0.0,0.0,0.0,0.0,0.0,0.23828000000000002,0.0,0.0,0.0,0.035156,0.0,0.0,0.0,0.0,0.0,0.015625,0.003906,0.06640599999999999,0.000977,0.041016000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.32129,0.0,0.028319999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.00293,29
0.026367,0.014648,0.00293,0.0058590000000000005,0.000977,0.007812,0.028319999999999998,0.003906,0.009766,0.000977,0.023438,0.0,0.017578,0.027344,0.0,0.0,0.000977,0.044922000000000004,0.047852,0.004883,0.0,0.015625,0.026367,0.009766,0.040039,0.015625,0.00293,0.028319999999999998,0.009766,0.006836,0.025391,0.0058590000000000005,0.0,0.03418,0.003906,0.0,0.0,0.017578,0.019531,0.037108999999999996,0.0,0.004883,0.013672,0.004883,0.03125,0.023438,0.056641,0.0,0.027344,0.006836,0.000977,0.011719,0.040039,0.03418,0.000977,0.0,0.046875,0.012695,0.027344,0.0,0.0,0.021484,0.026367,0.041016000000000004,99
0.019531,0.027344,0.001953,0.014648,0.0,0.009766,0.037108999999999996,0.001953,0.010742,0.001953,0.021484,0.0,0.011719,0.012695,0.0,0.0,0.013672,0.06640599999999999,0.046875,0.019531,0.0,0.015625,0.024413999999999998,0.054688,0.06640599999999999,0.006836,0.0,0.001953,0.028319999999999998,0.015625,0.019531,0.011719,0.0,0.003906,0.008789,0.000977,0.0,0.00293,0.008789,0.059570000000000005,0.0,0.006836,0.011719,0.0,0.041992,0.00293,0.03418,0.0,0.023438,0.021484,0.006836,0.027344,0.024413999999999998,0.022461000000000002,0.0,0.0,0.017578,0.021484,0.043945,0.0,0.0,0.008789,0.020508000000000002,0.016602000000000002,99
0.007812,0.041992,0.014648,0.014648,0.098633,0.041016000000000004,0.012695,0.052734,0.0058590000000000005,0.000977,0.0,0.019531,0.027344,0.001953,0.0,0.0,0.035156,0.051758000000000005,0.014648,0.024413999999999998,0.0,0.001953,0.027344,0.009766,0.014648,0.0,0.000977,0.012695,0.000977,0.023438,0.011719,0.0,0.0,0.020508000000000002,0.010742,0.0,0.0,0.042969,0.009766,0.017578,0.0,0.0,0.012695,0.001953,0.050781,0.037108999999999996,0.036133,0.033202999999999996,0.009766,0.0,0.0,0.0,0.003906,0.009766,0.042969,0.0,0.056641,0.003906,0.015625,0.0,0.0,0.0,0.0,0.014648,53
0.027344,0.06347699999999999,0.013672,0.0,0.059570000000000005,0.013672,0.003906,0.098633,0.032227,0.0,0.0,0.004883,0.019531,0.000977,0.0,0.019531,0.10156,0.000977,0.000977,0.06543,0.0,0.0,0.037108999999999996,0.00293,0.00293,0.0,0.000977,0.0058590000000000005,0.024413999999999998,0.011719,0.014648,0.0,0.0,0.041992,0.011719,0.0,0.0,0.039062,0.001953,0.006836,0.0,0.009766,0.0,0.0058590000000000005,0.007812,0.07714800000000001,0.022461000000000002,0.036133,0.000977,0.0058590000000000005,0.0,0.000977,0.0,0.0,0.047852,0.0,0.007812,0.0,0.007812,0.0,0.0,0.0,0.025391,0.015625,65
0.00293,0.0,0.044922000000000004,0.000977,0.038086,0.0,0.009766,0.017578,0.001953,0.00293,0.011719,0.040039,0.019531,0.014648,0.0,0.003906,0.0,0.011719,0.00293,0.018555000000000002,0.010742,0.029297000000000004,0.000977,0.000977,0.011719,0.0,0.00293,0.046875,0.007812,0.037108999999999996,0.008789,0.054688,0.0,0.014648,0.037108999999999996,0.084961,0.0,0.026367,0.00293,0.004883,0.0,0.024413999999999998,0.019531,0.001953,0.008789,0.025391,0.006836,0.044922000000000004,0.029297000000000004,0.006836,0.041016000000000004,0.021484,0.000977,0.008789,0.008789,0.018555000000000002,0.014648,0.000977,0.018555000000000002,0.0,0.039062,0.0058590000000000005,0.00293,0.025391,84
0.028319999999999998,0.020508000000000002,0.027344,0.004883,0.001953,0.000977,0.014648,0.019531,0.014648,0.0,0.001953,0.0,0.026367,0.03418,0.0,0.037108999999999996,0.037108999999999996,0.00293,0.001953,0.033202999999999996,0.057616999999999995,0.071289,0.017578,0.0,0.0,0.006836,0.0,0.022461000000000002,0.024413999999999998,0.013672,0.0058590000000000005,0.012695,0.0,0.015625,0.025391,0.008789,0.0,0.032227,0.001953,0.000977,0.0,0.035156,0.001953,0.001953,0.004883,0.046875,0.013672,0.009766,0.009766,0.054688,0.0,0.036133,0.0,0.001953,0.007812,0.0,0.016602000000000002,0.004883,0.026367,0.0,0.046875,0.000977,0.022461000000000002,0.032227,63
0.008789,0.0,0.008789,0.001953,0.06640599999999999,0.0,0.029297000000000004,0.030273,0.003906,0.0,0.085938,0.028319999999999998,0.001953,0.029297000000000004,0.0,0.0,0.000977,0.0,0.038086,0.009766,0.0,0.041016000000000004,0.0,0.0,0.0,0.029297000000000004,0.000977,0.003906,0.012695,0.004883,0.043945,0.007812,0.0,0.014648,0.0058590000000000005,0.0,0.0,0.043945,0.0058590000000000005,0.018555000000000002,0.0,0.0,0.007812,0.001953,0.001953,0.019531,0.024413999999999998,0.050781,0.008789,0.017578,0.028319999999999998,0.012695,0.004883,0.083984,0.064453,0.001953,0.004883,0.007812,0.011719,0.0,0.0,0.05859400000000001,0.0058590000000000005,0.004883,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906,0.0,0.081055,0.0,0.0058590000000000005,0.025391,0.048827999999999996,0.009766,0.0,0.0,0.000977,0.0,0.0,0.036133,0.0058590000000000005,0.008789,0.0,0.06347699999999999,0.0,0.0,0.00293,0.000977,0.0058590000000000005,0.032227,0.0,0.0,0.0,0.0,0.016602000000000002,0.0,0.0,0.0,0.0,0.008789,0.0,0.0,0.0,0.0,0.0,0.0,0.037108999999999996,0.009766,0.17578,0.047852,0.010742,0.013672,0.0,0.12988,0.0,0.030273,0.006836,0.024413999999999998,0.0,0.09277300000000001,0.06347699999999999,0.0,78
0.000977,0.0,0.001953,0.03418,0.010742,0.003906,0.016602000000000002,0.003906,0.0058590000000000005,0.017578,0.054688,0.0,0.001953,0.015625,0.0,0.000977,0.000977,0.0,0.045898,0.003906,0.0,0.021484,0.003906,0.000977,0.000977,0.049805,0.064453,0.00293,0.019531,0.000977,0.045898,0.0,0.008789,0.00293,0.008789,0.0,0.003906,0.010742,0.038086,0.011719,0.09765599999999999,0.00293,0.035156,0.049805,0.009766,0.008789,0.025391,0.000977,0.013672,0.022461000000000002,0.020508000000000002,0.007812,0.029297000000000004,0.048827999999999996,0.011719,0.0,0.001953,0.008789,0.008789,0.0,0.0,0.054688,0.016602000000000002,0.008789,11
0.012695,0.000977,0.035156,0.000977,0.041016000000000004,0.0,0.003906,0.023438,0.000977,0.00293,0.012695,0.010742,0.006836,0.004883,0.0,0.006836,0.0,0.0,0.007812,0.03418,0.023438,0.027344,0.0,0.0,0.001953,0.011719,0.003906,0.029297000000000004,0.009766,0.027344,0.001953,0.068359,0.0,0.042969,0.025391,0.054688,0.0,0.012695,0.0,0.0,0.0,0.022461000000000002,0.000977,0.006836,0.0,0.037108999999999996,0.0058590000000000005,0.073242,0.014648,0.016602000000000002,0.025391,0.023438,0.003906,0.004883,0.07714800000000001,0.039062,0.0,0.000977,0.020508000000000002,0.000977,0.037108999999999996,0.011719,0.003906,0.026367,80
0.013672,0.0058590000000000005,0.010742,0.000977,0.0625,0.0,0.008789,0.009766,0.0058590000000000005,0.000977,0.000977,0.09082,0.0,0.03418,0.0,0.0,0.000977,0.0,0.007812,0.011719,0.0,0.016602000000000002,0.014648,0.001953,0.000977,0.001953,0.0,0.000977,0.003906,0.011719,0.010742,0.0,0.0,0.057616999999999995,0.014648,0.0,0.0,0.029297000000000004,0.0058590000000000005,0.015625,0.0,0.0,0.0,0.024413999999999998,0.026367,0.03418,0.011719,0.03125,0.008789,0.004883,0.0,0.008789,0.0,0.012695,0.32715,0.0,0.020508000000000002,0.0,0.009766,0.0,0.0,0.003906,0.001953,0.021484,38
0.03418,0.004883,0.007812,0.020508000000000002,0.0,0.00293,0.041992,0.000977,0.037108999999999996,0.078125,0.0,0.0,0.013672,0.026367,0.0,0.023438,0.007812,0.0,0.03125,0.015625,0.00293,0.00293,0.010742,0.0,0.024413999999999998,0.0,0.036133,0.0,0.037108999999999996,0.013672,0.084961,0.0,0.007812,0.0,0.011719,0.0,0.004883,0.011719,0.09277300000000001,0.015625,0.028319999999999998,0.008789,0.032227,0.003906,0.006836,0.0,0.037108999999999996,0.0,0.011719,0.015625,0.0,0.003906,0.001953,0.039062,0.0,0.0,0.008789,0.000977,0.025391,0.0,0.0,0.000977,0.018555000000000002,0.051758000000000005,55
0.00293,0.001953,0.027344,0.00293,0.013672,0.0,0.026367,0.013672,0.000977,0.008789,0.070312,0.0,0.013672,0.014648,0.0,0.027344,0.000977,0.0058590000000000005,0.015625,0.004883,0.009766,0.014648,0.001953,0.0,0.003906,0.027344,0.020508000000000002,0.021484,0.011719,0.008789,0.022461000000000002,0.012695,0.000977,0.004883,0.0058590000000000005,0.011719,0.000977,0.03418,0.007812,0.0058590000000000005,0.013672,0.016602000000000002,0.007812,0.024413999999999998,0.0,0.043945,0.041992,0.001953,0.006836,0.0058590000000000005,0.10059,0.026367,0.00293,0.038086,0.0,0.083008,0.006836,0.004883,0.014648,0.0,0.004883,0.038086,0.003906,0.033202999999999996,18
0.001953,0.016602000000000002,0.009766,0.023438,0.0,0.046875,0.007812,0.001953,0.023438,0.018555000000000002,0.0,0.0,0.035156,0.020508000000000002,0.0,0.0,0.029297000000000004,0.00293,0.013672,0.027344,0.0,0.006836,0.06347699999999999,0.003906,0.033202999999999996,0.0,0.011719,0.00293,0.033202999999999996,0.024413999999999998,0.027344,0.0,0.004883,0.0,0.013672,0.0,0.0,0.0,0.039062,0.008789,0.083008,0.010742,0.081055,0.016602000000000002,0.021484,0.000977,0.06347699999999999,0.0,0.019531,0.032227,0.0,0.0,0.008789,0.009766,0.0,0.0,0.003906,0.000977,0.039062,0.0,0.0,0.0,0.022461000000000002,0.033202999999999996,47
0.0,0.003906,0.0,0.040039,0.0,0.0,0.0,0.0,0.00293,0.043945,0.033202999999999996,0.0,0.018555000000000002,0.017578,0.0,0.054688,0.0,0.001953,0.035156,0.00293,0.007812,0.007812,0.0,0.038086,0.03125,0.059570000000000005,0.000977,0.0,0.009766,0.015625,0.009766,0.004883,0.16309,0.0,0.0058590000000000005,0.0,0.059570000000000005,0.0,0.006836,0.019531,0.050781,0.038086,0.004883,0.000977,0.0,0.0,0.0,0.0,0.021484,0.008789,0.008789,0.025391,0.051758000000000005,0.026367,0.0,0.0,0.0,0.018555000000000002,0.007812,0.0,0.000977,0.021484,0.014648,0.003906,45
0.018555000000000002,0.0,0.036133,0.0,0.052734,0.0,0.011719,0.020508000000000002,0.000977,0.0,0.014648,0.033202999999999996,0.013672,0.011719,0.0,0.006836,0.0,0.003906,0.001953,0.013672,0.017578,0.027344,0.0,0.000977,0.007812,0.000977,0.008789,0.030273,0.021484,0.029297000000000004,0.019531,0.064453,0.0,0.019531,0.023438,0.051758000000000005,0.0,0.009766,0.009766,0.003906,0.0,0.022461000000000002,0.011719,0.001953,0.00293,0.017578,0.019531,0.07421900000000001,0.014648,0.017578,0.021484,0.019531,0.00293,0.0058590000000000005,0.038086,0.025391,0.009766,0.00293,0.021484,0.0,0.037108999999999996,0.006836,0.00293,0.036133,80
